id,method,horizon,steady,training,elapsed,validationSeconds,sessionSeconds,peakGiB,jobId,measurementDate,artifacts
awc4-cosine-h20--0.006--0.974--0.99--s44,awc4,20,1603586.744708154,1503842.1500326036,1388331.9137709355,104.6793952989974,398.6435186729941,40.78472375869751,2553507,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-2e39f0be91dc87ccb1102283ecc0c95c6ecff2eeaf19d15ad14ba90d071ee94e.json""}"
awc4-cosine-h20--0.006--0.974--0.999--s42,awc4,20,1637377.6700544273,1531556.602253865,1410884.791325001,99.84386269999959,389.13565086299786,40.78472375869751,2554083,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-5255d2cc28c1addc541b4b7669d163a2a2e58c5307d273a8fc9c1e9a7023d5d1.json""}"
awc4-cosine-h20--0.006--0.974--0.999--s43,awc4,20,1614649.649597789,1355028.188568704,1260174.6655107408,100.50619112500863,424.8800656379899,40.78472375869751,2554135,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-318c050b6330a7a832f1df13fe1ce7c2c588620ccfc7e515d21a299565181c28.json""}"
awc4-cosine-h20--0.006--0.974--0.999--s44,awc4,20,1601557.1706153143,1500235.8216494955,1384873.7510296535,101.32231449100072,396.0260087679926,40.78472375869751,2554136,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.006-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-a7ae01b67ae6dee14178dab2c46f405c5487279837d452dee35e7a848109319a.json""}"
awc4-cosine-h20--0.007--0.9--0.99--s42,awc4,20,1603857.1259865875,1369359.2290803702,1270659.7527923698,100.419345798,422.11807083999156,40.78472375869751,2552453,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-979d17c5d250c4acb79f8e3d53962e315402b8380d961e8e1a79e90ee8398d39.json""}"
awc4-cosine-h20--0.007--0.9--0.99--s43,awc4,20,1627488.2323028997,1358664.3132300403,1262157.9198596776,100.3811645359965,424.2705196970055,40.78472375869751,2552454,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-3c1e782bbe8304d49537065fa71519808642deb8589eb0802e68043292dfc0c7.json""}"
awc4-cosine-h20--0.007--0.9--0.99--s44,awc4,20,1600109.6088341956,1339617.4430369444,1239722.4819028138,100.1433121660084,429.88923374000296,40.78472375869751,2552455,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-878522bd783f5b756b164b31f32a7ae6eb802df6ec7636925a1e9be746398e26.json""}"
awc4-cosine-h20--0.007--0.9--0.999--s42,awc4,20,1563531.5902863187,1321167.3548714076,1227749.5505229854,103.93352465701173,436.9696841369878,40.78472375869751,2552468,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-b4831b11d3f63ce86a16311b5ad2e34cb56a80e307cabc7c3f8d639276837457.json""}"
awc4-cosine-h20--0.007--0.9--0.999--s43,awc4,20,1604683.7877396126,1504278.0895973723,1387626.559243786,99.95417475700378,394.0666615359951,40.78472375869751,2552469,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-2597bb67cf5ba6a9dee175b7f9227757f765e7b86c50e79a7e3f1a5954a9a4ba.json""}"
awc4-cosine-h20--0.007--0.9--0.999--s44,awc4,20,1581328.5342092928,1479001.6734311187,1365205.4916114162,103.07113512398791,402.0041419390036,40.78472375869751,2552470,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-c7f58ca7448cbc716b5d71bd7ce648a37faba6b70d9a0291393db4157a377010.json""}"
awc4-cosine-h20--0.007--0.95--0.99--s42,awc4,20,1603652.9915931895,1502994.5248667568,1383805.342428415,99.9929910350038,394.91551718799747,40.78472375869751,2552483,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-31cdc982c58a1e35795f77449c0625fff8aba447cc0c6b1dc8cfbbda0d8f18e8.json""}"
awc4-cosine-h20--0.007--0.95--0.99--s43,awc4,20,1578060.2655008764,1478411.668944825,1365208.2223340503,102.48874650998914,401.41969686099037,40.78472375869751,2552484,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-1be1804cccc505c7981bb968b5cf7fa6b0d5388ed5781c2bedd57d6764ab5468.json""}"
awc4-cosine-h20--0.007--0.95--0.99--s44,awc4,20,1598221.1963087025,1499584.1680451094,1384176.085122682,100.57847594999475,395.44000746800157,40.78472375869751,2552485,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-5f6d5c9a13ad03bbd68e7265b38e70db91e419a497ef41aacde52a339872654f.json""}"
awc4-cosine-h20--0.007--0.95--0.999--s42,awc4,20,1579293.2069727075,1476463.0258136124,1362943.651043843,103.086327521989,402.51157996300026,40.78472375869751,2552724,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-e7e36c8da22bb10d8e2ab165887fa358fb3dd21916a4eeea3ed6344176ca8d14.json""}"
awc4-cosine-h20--0.007--0.95--0.999--s43,awc4,20,1598498.626035833,1495136.5703129957,1380113.1122845288,100.38306485800422,396.1089378780016,40.78472375869751,2552732,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-96d816049e5bec9efe6bf7226b50402852b32b8c7987328fb8a70b2eb0061e30.json""}"
awc4-cosine-h20--0.007--0.95--0.999--s44,awc4,20,1593416.6735579846,1480589.8348529371,1366277.8750168337,100.99509609400411,399.82332366899936,40.78472375869751,2552912,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.95-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-2892edd819c883bfc767be22cc97ab628e17ef9bb0eb40407ed90ed0973b5e54.json""}"
awc4-cosine-h20--0.007--0.974--0.99--s42,awc4,20,1629791.112962887,1352721.0976600193,1255543.0378999668,100.10322138600168,425.6158787780005,40.78472375869751,2553509,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-0a34a192c55c55bbde359bda55f5fe9cadf7f29c1f7c7362692edd9f6fb781e5.json""}"
awc4-cosine-h20--0.007--0.974--0.99--s43,awc4,20,1593586.1160482494,1486622.2764041116,1373656.222691437,100.60741817799862,397.72372314000677,40.78472375869751,2553561,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-d6950747e57a5ba85b71bf7206292e9ca9504d4996adfd0c3a36b4c09366298a.json""}"
awc4-cosine-h20--0.007--0.974--0.99--s44,awc4,20,1608062.564759347,1506473.2485382461,1391416.9940847685,99.79697382800805,393.1424080040015,40.78472375869751,2553622,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-4c5c3a115e2463c2793ce89249aa756e75f974259afcb6688b58d8e77e46ee18.json""}"
awc4-cosine-h20--0.007--0.974--0.999--s42,awc4,20,1618852.0033457961,1358293.125943395,1262450.2863632296,100.86708660499426,424.6635499630065,40.78472375869751,2554137,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-9dd6db580e86e9023a92baeeb6fed708a1b642815693e72f8e55c1dd1c896161.json""}"
awc4-cosine-h20--0.007--0.974--0.999--s43,awc4,20,1584269.1721071391,1485735.4770569522,1373006.6978504383,101.0845620839973,398.33060320599907,40.78472375869751,2554138,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-ba159156b262ad1820f750e784e58fea5fa3f2c27844235686d36dea5c120244.json""}"
awc4-cosine-h20--0.007--0.974--0.999--s44,awc4,20,1623155.0281378678,1508436.2772447644,1356264.3262104946,100.47346837099758,401.38135055900784,40.78472375869751,2554139,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.007-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-dbdcea71db46704c3b667f7ca1e6f64d725919b54b18fc1a7236bb7817ab5949.json""}"
awc4-cosine-h20--0.008--0.9--0.99--s42,awc4,20,1580476.8473903153,1342124.4497951416,1247003.3571053357,102.43452873000933,430.15221324400045,40.78472375869751,2552456,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-9d88b6e014fed9527a181f186912ebdd88a09408dedc3549b5f9bc314b7bea4d.json""}"
awc4-cosine-h20--0.008--0.9--0.99--s43,awc4,20,1576136.7978681377,1340190.2612392828,1245133.040170282,102.79993272299907,431.1769598280007,40.78472375869751,2552457,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-095dc23e5bfa06f6f02dadc53942d6aab3c5eeaafde2e623736f5d4a72eae528.json""}"
awc4-cosine-h20--0.008--0.9--0.99--s44,awc4,20,1569434.1573590739,1338535.2361470459,1239774.352595454,103.36656477599172,432.96192882201285,40.78472375869751,2552458,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-b5be6723a9a0e065ad415bcd859c0eb5b5bd86486f24b9d2b37bee5da7015dc0.json""}"
awc4-cosine-h20--0.008--0.9--0.999--s42,awc4,20,1602598.6891757762,1499684.7967623654,1384003.7815200593,100.41696866200073,395.32056276399817,40.78472375869751,2552471,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-ec52e4693f118011939c348d664e1763a9853fd528239908ebf004706de38d8b.json""}"
awc4-cosine-h20--0.008--0.9--0.999--s43,awc4,20,1581297.3551617628,1483531.5905114557,1369017.62351748,102.51537101699796,400.6473024449988,40.78472375869751,2552472,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-906c806253d60c09e9887c71f6924bd70517668aced9ae7c9950fb8e8fd8b4cc.json""}"
awc4-cosine-h20--0.008--0.9--0.999--s44,awc4,20,1568331.9460894687,1474153.1814806634,1357579.7016105074,103.14214910799637,403.74697749600455,40.78472375869751,2552473,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-8712c197fd2ac12c2b23f1108c9074e49b772335dbbdf203a7b1aa8cec6ef74c.json""}"
awc4-cosine-h20--0.008--0.95--0.99--s42,awc4,20,1579683.1022749173,1482798.1700704112,1369225.7747186513,102.3562622649988,400.4374864099991,40.78472375869751,2552486,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-b8f49fec6263ced488c3a19336dda9d07a73db345759b30788800492a845cdb6.json""}"
awc4-cosine-h20--0.008--0.95--0.99--s43,awc4,20,1586724.4441120173,1473915.05054904,1360882.8488967486,100.98809644699213,401.007492913006,40.78472375869751,2552488,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-b0603ba7dbb8827312f344edab692076338fc233ef1221cefa0606bf11bebe2c.json""}"
awc4-cosine-h20--0.008--0.95--0.99--s44,awc4,20,1561897.0223396088,1457987.1122422516,1346102.5759703915,103.8189373990026,407.0659511459962,40.78472375869751,2552489,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h20/lr-0.008-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-c8da8c21e13d1dfac98373682f4603b51a7dbe880b5ed0b4acac4d1aac7c97ab.json""}"
